id	label
0004135	amylo-alpha-1,6-glucosidase activity
0004136	deoxyadenosine kinase activity
0004137	deoxycytidine kinase activity
0004138	deoxyguanosine kinase activity
0004139	deoxyribose-phosphate aldolase activity
0004140	dephospho-CoA kinase activity
0004141	dethiobiotin synthase activity
0004142	diacylglycerol cholinephosphotransferase activity
0004143	diacylglycerol kinase activity
0004144	diacylglycerol O-acyltransferase activity
0004145	diamine N-acetyltransferase activity
0004146	dihydrofolate reductase activity
0004147	dihydrolipoamide branched chain acyltransferase activity
0004148	dihydrolipoyl dehydrogenase activity
0004149	dihydrolipoyllysine-residue succinyltransferase activity
0004150	dihydroneopterin aldolase activity
0004151	dihydroorotase activity
0004152	dihydroorotate dehydrogenase activity
0004153	dihydropterin deaminase activity
0004155	6,7-dihydropteridine reductase activity
0004156	dihydropteroate synthase activity
0004157	dihydropyrimidinase activity
0004158	dihydroorotate oxidase activity
0004159	dihydrouracil dehydrogenase (NAD+) activity
0004160	dihydroxy-acid dehydratase activity
0004161	dimethylallyltranstransferase activity
0004163	diphosphomevalonate decarboxylase activity
0004164	diphthine synthase activity
0004165	dodecenoyl-CoA delta-isomerase activity
0004167	dopachrome isomerase activity
0004168	dolichol kinase activity
0004169	dolichyl-phosphate-mannose-protein mannosyltransferase activity
0004170	dUTP diphosphatase activity
0004174	electron-transferring-flavoprotein dehydrogenase activity
0004175	endopeptidase activity
0004176	ATP-dependent peptidase activity
0004177	aminopeptidase activity
0004180	carboxypeptidase activity
0004181	metallocarboxypeptidase activity
0004185	serine-type carboxypeptidase activity
0004190	aspartic-type endopeptidase activity
0004197	cysteine-type endopeptidase activity
0004198	calcium-dependent cysteine-type endopeptidase activity
0004221	ubiquitin thiolesterase activity
0004222	metalloendopeptidase activity
0004252	serine-type endopeptidase activity
0004298	threonine-type endopeptidase activity
0004300	enoyl-CoA hydratase activity
0004301	epoxide hydrolase activity
0004303	estradiol 17-beta-dehydrogenase activity
0004304	estrone sulfotransferase activity
0004305	ethanolamine kinase activity
0004306	ethanolamine-phosphate cytidylyltransferase activity
0004307	ethanolaminephosphotransferase activity
0004308	exo-alpha-sialidase activity
0004309	exopolyphosphatase activity
0004310	farnesyl-diphosphate farnesyltransferase activity
0004311	farnesyltranstransferase activity
0004312	fatty acid synthase activity
0004313	[acyl-carrier-protein] S-acetyltransferase activity
0004314	[acyl-carrier-protein] S-malonyltransferase activity
0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity
0004316	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity
0004318	enoyl-[acyl-carrier-protein] reductase (NADH) activity
0004319	enoyl-[acyl-carrier-protein] reductase (NADPH, B-specific) activity
0004321	fatty-acyl-CoA synthase activity
0004322	ferroxidase activity
0004324	ferredoxin-NADP+ reductase activity
0004325	ferrochelatase activity
0004326	tetrahydrofolylpolyglutamate synthase activity
0004329	formate-tetrahydrofolate ligase activity
0004331	fructose-2,6-bisphosphate 2-phosphatase activity
0004332	fructose-bisphosphate aldolase activity
0004333	fumarate hydratase activity
0004334	fumarylacetoacetase activity
0004335	galactokinase activity
0004336	galactosylceramidase activity
0004337	geranyltranstransferase activity
0004338	glucan exo-1,3-beta-glucosidase activity
0004339	glucan 1,4-alpha-glucosidase activity
0004340	glucokinase activity
0004341	gluconolactonase activity
0004342	glucosamine-6-phosphate deaminase activity
0004343	glucosamine 6-phosphate N-acetyltransferase activity
0004344	glucose dehydrogenase activity
0004345	glucose-6-phosphate dehydrogenase activity
0004346	glucose-6-phosphatase activity
0004347	glucose-6-phosphate isomerase activity
0004348	glucosylceramidase activity
0004349	glutamate 5-kinase activity
0004350	glutamate-5-semialdehyde dehydrogenase activity
0004351	glutamate decarboxylase activity
0004352	glutamate dehydrogenase (NAD+) activity
0004353	glutamate dehydrogenase [NAD(P)+] activity
0004354	glutamate dehydrogenase (NADP+) activity
0004355	glutamate synthase (NADPH) activity
0004356	glutamate-ammonia ligase activity
0004357	glutamate-cysteine ligase activity
0004358	glutamate N-acetyltransferase activity
0004359	glutaminase activity
0004360	glutamine-fructose-6-phosphate transaminase (isomerizing) activity
0004361	glutaryl-CoA dehydrogenase activity
0004362	glutathione-disulfide reductase activity
0004363	glutathione synthase activity
0004364	glutathione transferase activity
0004365	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity
0004366	glycerol-3-phosphate O-acyltransferase activity
0004367	glycerol-3-phosphate dehydrogenase [NAD+] activity
0004368	glycerol-3-phosphate dehydrogenase activity
0004370	glycerol kinase activity
0004371	glycerone kinase activity
0004372	glycine hydroxymethyltransferase activity
0004373	glycogen (starch) synthase activity
0004375	glycine dehydrogenase (decarboxylating) activity
0004376	glycolipid mannosyltransferase activity
0004377	GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity
0004378	GDP-Man:Man1GlcNAc2-PP-Dol alpha-1,3-mannosyltransferase activity
0004379	glycylpeptide N-tetradecanoyltransferase activity
0004380	glycoprotein-fucosylgalactoside alpha-N-acetylgalactosaminyltransferase activity
0004381	fucosylgalactoside 3-alpha-galactosyltransferase activity
0004382	guanosine-diphosphatase activity
0004383	guanylate cyclase activity
0004385	guanylate kinase activity
0004386	helicase activity
0004392	heme oxygenase (decyclizing) activity
0004394	heparan sulfate 2-O-sulfotransferase activity
0004395	hexaprenyldihydroxybenzoate methyltransferase activity
0004396	hexokinase activity
0004397	histidine ammonia-lyase activity
0004398	histidine decarboxylase activity
0004399	histidinol dehydrogenase activity
0004400	histidinol-phosphate transaminase activity
0004401	histidinol-phosphatase activity
0004402	histone acetyltransferase activity
0004407	histone deacetylase activity
0004408	holocytochrome-c synthase activity
0004409	homoaconitate hydratase activity
0004410	homocitrate synthase activity
0004411	homogentisate 1,2-dioxygenase activity
0004412	homoserine dehydrogenase activity
0004413	homoserine kinase activity
0004414	homoserine O-acetyltransferase activity
0004415	hyalurononglucosaminidase activity
0004416	hydroxyacylglutathione hydrolase activity
0004417	hydroxyethylthiazole kinase activity
0004418	hydroxymethylbilane synthase activity
0004419	hydroxymethylglutaryl-CoA lyase activity
0004420	hydroxymethylglutaryl-CoA reductase (NADPH) activity
0004421	hydroxymethylglutaryl-CoA synthase activity
0004422	hypoxanthine phosphoribosyltransferase activity
0004423	iduronate-2-sulfatase activity
0004424	imidazoleglycerol-phosphate dehydratase activity
0004425	indole-3-glycerol-phosphate synthase activity
0004427	inorganic diphosphatase activity
0004430	1-phosphatidylinositol 4-kinase activity
0004435	phosphatidylinositol phospholipase C activity
0004438	phosphatidylinositol-3-phosphatase activity
0004439	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity
0004441	inositol-1,4-bisphosphate 1-phosphatase activity
0004445	inositol-polyphosphate 5-phosphatase activity
0004447	iodide peroxidase activity
0004448	isocitrate dehydrogenase activity
0004449	isocitrate dehydrogenase (NAD+) activity
0004450	isocitrate dehydrogenase (NADP+) activity
0004451	isocitrate lyase activity
0004452	isopentenyl-diphosphate delta-isomerase activity
0004453	juvenile-hormone esterase activity
0004454	ketohexokinase activity
0004455	ketol-acid reductoisomerase activity
0004456	phosphogluconate dehydratase activity
0004457	lactate dehydrogenase activity
0004458	D-lactate dehydrogenase (cytochrome) activity
0004459	L-lactate dehydrogenase activity
0004460	L-lactate dehydrogenase (cytochrome) activity
0004461	lactose synthase activity
0004462	lactoylglutathione lyase activity
0004463	leukotriene-A4 hydrolase activity
0004464	leukotriene-C4 synthase activity
0004465	lipoprotein lipase activity
0004466	long-chain-acyl-CoA dehydrogenase activity
0004467	long-chain fatty acid-CoA ligase activity
0004468	lysine N-acetyltransferase activity
0004470	malic enzyme activity
0004471	malate dehydrogenase (decarboxylating) activity
0004473	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+) activity
0004474	malate synthase activity
0004475	mannose-1-phosphate guanylyltransferase activity
0004476	mannose-6-phosphate isomerase activity
0004477	methenyltetrahydrofolate cyclohydrolase activity
0004478	methionine adenosyltransferase activity
0004479	methionyl-tRNA formyltransferase activity
0004482	mRNA (guanine-N7-)-methyltransferase activity
0004483	mRNA (nucleoside-2'-O-)-methyltransferase activity
0004484	mRNA guanylyltransferase activity
0004485	methylcrotonoyl-CoA carboxylase activity
0004486	methylenetetrahydrofolate dehydrogenase [NAD(P)+] activity
0004487	methylenetetrahydrofolate dehydrogenase (NAD+) activity
0004488	methylenetetrahydrofolate dehydrogenase (NADP+) activity
0004489	methylenetetrahydrofolate reductase (NADPH) activity
0004490	methylglutaconyl-CoA hydratase activity
0004491	methylmalonate-semialdehyde dehydrogenase (acylating) activity
0004492	methylmalonyl-CoA decarboxylase activity
0004493	methylmalonyl-CoA epimerase activity
0004494	methylmalonyl-CoA mutase activity
0004496	mevalonate kinase activity
0004497	monooxygenase activity
0004498	calcidiol 1-monooxygenase activity
0004499	N,N-dimethylaniline monooxygenase activity
0004500	dopamine beta-monooxygenase activity
0004501	ecdysone 20-monooxygenase activity
0004502	kynurenine 3-monooxygenase activity
0004503	monophenol monooxygenase activity
0004504	peptidylglycine monooxygenase activity
0004505	phenylalanine 4-monooxygenase activity
0004506	squalene monooxygenase activity
0004507	steroid 11-beta-monooxygenase activity
0004508	steroid 17-alpha-monooxygenase activity
0004509	steroid 21-monooxygenase activity
0004510	tryptophan 5-monooxygenase activity
0004511	tyrosine 3-monooxygenase activity
0004512	inositol-3-phosphate synthase activity
0004513	neolactotetraosylceramide alpha-2,3-sialyltransferase activity
0004514	nicotinate-nucleotide diphosphorylase (carboxylating) activity
0004515	nicotinate-nucleotide adenylyltransferase activity
0004516	nicotinate phosphoribosyltransferase activity
0004517	nitric-oxide synthase activity
0004518	nuclease activity
0004519	endonuclease activity
0004520	endodeoxyribonuclease activity
0004521	endoribonuclease activity
0004522	pancreatic ribonuclease activity
0004523	ribonuclease H activity
0004525	ribonuclease III activity
0004526	ribonuclease P activity
0004527	exonuclease activity
0004528	phosphodiesterase I activity
0004529	exodeoxyribonuclease activity
0004530	deoxyribonuclease I activity
0004531	deoxyribonuclease II activity
0004532	exoribonuclease activity
0004534	5'-3' exoribonuclease activity
0004535	poly(A)-specific ribonuclease activity
0004536	deoxyribonuclease activity
0004540	ribonuclease activity
0004549	tRNA-specific ribonuclease activity
0004550	nucleoside diphosphate kinase activity
0004551	nucleotide diphosphatase activity
0004552	octanol dehydrogenase activity
0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
0004555	alpha,alpha-trehalase activity
0004556	alpha-amylase activity
0004557	alpha-galactosidase activity
0004558	alpha-glucosidase activity
0004559	alpha-mannosidase activity
0004560	alpha-L-fucosidase activity
0004561	alpha-N-acetylglucosaminidase activity
0004563	beta-N-acetylhexosaminidase activity
